Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"POSC","1020","1","Intro Intl Relations","13%","44%","28%","8%","4%","0%","0%","4%","Tannenbaum, Aron Geo",""
"POSC","1020","2","Intro Intl Relations","21%","26%","26%","12%","7%","0%","0%","8%","Taydas, Zeynep",""
"POSC","1030","1","Intro to Political Theory","38%","24%","16%","11%","11%","0%","0%","0%","Turner, Brandon P",""
"POSC","1040","1","Intro Compar Pol","3%","39%","50%","3%","0%","0%","0%","6%","Pearce, Colin",""
"POSC","1040","2","Intro Compar Pol","41%","39%","11%","4%","2%","0%","0%","2%","Curtis, Katherine Am",""
"POSC","1990","1","POSC 1990: 001","30%","10%","27%","20%","13%","0%","0%","0%","Petersheim, Meredith",""
"POSC","3020","1","State and Loc Gov","17%","63%","10%","0%","7%","0%","0%","3%","Ransom, Bruce W",""
"POSC","3110","1","Model United Nations","72%","22%","0%","0%","0%","0%","0%","6%","Hu, Xiaobo",""
"POSC","3210","1","Public Admin","5%","38%","31%","15%","10%","0%","0%","0%","Woodard, James D",""
"POSC","3410","1","Quant Meth in Pol Sc","56%","25%","13%","6%","0%","0%","0%","0%","Miller, Steven Vince",""
"POSC","3610","1","Intl Pol in Crisis","21%","39%","26%","5%","5%","0%","0%","3%","Matic, Vladimir",""
"POSC","3610","2","Intl Pol in Crisis","43%","23%","27%","3%","0%","0%","0%","3%","Miller, Steven Vince",""
"POSC","3630","1","Us Foreign Policy","17%","45%","28%","3%","3%","0%","0%","3%","Peake, Jeffrey Scott",""
"POSC","3710","1","European Politics","43%","31%","19%","5%","2%","0%","0%","0%","Curtis, Katherine Am",""
"POSC","3750","1","European Integration","15%","54%","8%","23%","0%","0%","0%","0%","Taydas, Zeynep",""
"POSC","4050","1","American Presidency","15%","46%","23%","0%","8%","0%","0%","8%","Warber, Adam L",""
"POSC","4070","1","Religion and Politic","20%","41%","28%","11%","0%","0%","0%","0%","Olson, Laura R",""
"POSC","4240","1","Federalism and Igr","43%","57%","0%","0%","0%","0%","0%","0%","Ransom, Bruce W",""
"POSC","4360","1","Law Courts Politics","52%","31%","10%","0%","2%","0%","0%","5%","Stewart, Joseph Earl",""
"POSC","4370","1","Constitut Law: Rights & Libert","34%","54%","9%","3%","0%","0%","0%","0%","Frost, Daniel H",""
"POSC","4380","1","Constitut Law: Struc of Gov","48%","39%","9%","4%","0%","0%","0%","0%","Frost, Daniel H",""
"POSC","4500","1","Plato to Postmodernism","71%","24%","6%","0%","0%","0%","0%","0%","Bernstein, Andrew Sc",""
"POSC","4530","1","American Political Thought","35%","23%","15%","8%","15%","0%","0%","4%","Turner, Brandon P",""
"POSC","4540","1","Southern Politics","4%","48%","33%","7%","4%","0%","0%","4%","Woodard, James D",""
"POSC","4570","1","Political Terrorism","42%","29%","23%","3%","0%","0%","0%","3%","Tannenbaum, Aron Geo",""
"POSC","4610","1","Am Diplomacy & Pol","80%","10%","0%","0%","0%","0%","0%","10%","Matic, Vladimir",""
"POSC","4760","1","Middle East Politics","48%","33%","5%","0%","0%","0%","0%","14%","Matic, Vladimir",""
"POSC","4990","1","Prof Dev in Poli Sci","0%","0%","0%","0%","0%","96%","2%","2%","Petersheim, Meredith",""
"POST","8430","1","POST 8430: 001","50%","50%","0%","0%","0%","0%","0%","0%","Dickes, Lori Ann",""
"PRTM","2000","1","PRTM 2000: 001","0%","0%","0%","0%","0%","92%","7%","1%","Hartman, Cindy L",""
"PRTM","2200","1","PRTM 2200: 001","19%","63%","11%","4%","4%","0%","0%","0%","Tucker, Teresa Walto",""
"PRTM","2200","2","PRTM 2200: 002","19%","78%","4%","0%","0%","0%","0%","0%","McGuire, Francis A",""
"PRTM","2200","3","PRTM 2200: 003","50%","50%","0%","0%","0%","0%","0%","0%","Kitheka, Bernard Mwe",""
"PRTM","2200","4","PRTM 2200: 004","41%","48%","4%","0%","0%","0%","0%","7%","Evans, Katherine Eli",""
"PRTM","2200","5","PRTM 2200: 005","65%","23%","8%","4%","0%","0%","0%","0%","Walters, Kellie Aman",""
"PRTM","2200","6","PRTM 2200: 006","36%","64%","0%","0%","0%","0%","0%","0%","Ogletree, Samuel S",""
"PRTM","2200","7","PRTM 2200: 007","22%","48%","26%","4%","0%","0%","0%","0%","Anderson, Denise Mar",""
"PRTM","2410","1","PRTM 2410: 001","24%","47%","29%","0%","0%","0%","0%","0%","Colistra, Craig M",""
"PRTM","2410","2","PRTM 2410: 002","42%","35%","23%","0%","0%","0%","0%","0%","Cathey, Jamie Lynn",""
"PRTM","2600","1","PRTM 2600: 001","88%","9%","0%","0%","3%","0%","0%","0%","Cory, Alison Lynne",""
"PRTM","2650","1","PRTM 2650: 001","95%","5%","0%","0%","0%","0%","0%","0%","Cory, Alison Lynne",""
"PRTM","2700","1","Intro Rec Res Mgt","45%","35%","10%","0%","0%","0%","0%","10%","Springs, Stephen A",""
"PRTM","2810","1","Intro to Golf Mgt","53%","41%","6%","0%","0%","0%","0%","0%","Savedra, Adam R",""
"PRTM","2820","1","PRTM 2820: 001","59%","29%","12%","0%","0%","0%","0%","0%","Lucas, Richard A",""
"PRTM","2830","1","PRTM 2830: 001","17%","67%","17%","0%","0%","0%","0%","0%","Savedra, Adam R",""
"PRTM","2980","3","Creative Inquiry in PRTM II","33%","58%","8%","0%","0%","0%","0%","0%","Liechty, Toni",""
"PRTM","2980","6","Creative Inquiry in PRTM II","73%","7%","20%","0%","0%","0%","0%","0%","Hawkins, Brent L.",""
"PRTM","3070","1","PRTM 3070: 001","85%","13%","3%","0%","0%","0%","0%","0%","Goodman, Craig T",""
"PRTM","3260","1","PRTM 3260: 001","31%","44%","23%","3%","0%","0%","0%","0%","Crowe, Brandi M",""
"PRTM","3270","1","PRTM 3270: 001","59%","38%","3%","0%","0%","0%","0%","0%","Hawkins, Brent L.",""
"PRTM","3280","1","PRTM 3280: 001","67%","8%","0%","0%","0%","0%","0%","25%","Cory, Alison Lynne",""
"PRTM","3420","1","Intro to Tourism","73%","19%","0%","3%","0%","0%","0%","5%","Shakona, Maloud",""
"PRTM","3420","2","Intro to Tourism","53%","25%","19%","0%","3%","0%","0%","0%","Bachman, Jarrett R",""
"PRTM","3440","1","PRTM 3440: 001","39%","36%","21%","0%","4%","0%","0%","0%","Backman, Sheila J",""
"PRTM","3440","2","PRTM 3440: 002","39%","35%","10%","12%","4%","0%","0%","0%","Backman, Sheila J",""
"PRTM","3460","1","PRTM 3460: 001","13%","65%","17%","4%","0%","0%","0%","0%","Ramshaw, Gregory Phi",""
"PRTM","3470","1","PRTM 3470: 001","34%","34%","21%","10%","0%","0%","0%","0%","Ramshaw, Gregory Phi",""
"PRTM","3510","1","PRTM 3510: 001","20%","20%","50%","10%","0%","0%","0%","0%","Anderson, Daniel Mor",""
"PRTM","3550","1","PRTM 3550: 001","82%","18%","0%","0%","0%","0%","0%","0%","Tucker, Teresa Walto",""
"PRTM","3830","1","PRTM 3830: 001","45%","9%","45%","0%","0%","0%","0%","0%","Lucas, Richard A",""
"PRTM","3980","1","Creative Inquiry in PRTM III","73%","27%","0%","0%","0%","0%","0%","0%","Baldwin, Elizabeth D",""
"PRTM","3980","3","Creative Inquiry in PRTM III","86%","14%","0%","0%","0%","0%","0%","0%","Backman, Sheila J",""
"PRTM","3980","4","Creative Inquiry in PRTM III","73%","27%","0%","0%","0%","0%","0%","0%","Hughes, Matthew Davi",""
"PRTM","3980","6","Creative Inquiry in PRTM III","82%","18%","0%","0%","0%","0%","0%","0%","Backman, Kenneth F",""
"PRTM","3980","9","Creative Inquiry in PRTM III","82%","18%","0%","0%","0%","0%","0%","0%","McGuire, Francis A",""
"PRTM","4070","1","PRTM 4070: 001","33%","43%","24%","0%","0%","0%","0%","0%","Liechty, Toni",""
"PRTM","4210","1","Rec Fin Resc Mgt","11%","49%","17%","17%","6%","0%","0%","0%","Anderson, Denise Mar",""
"PRTM","4220","1","PRTM 4220: 001","32%","54%","11%","0%","0%","0%","0%","4%","Chancellor, Anna-Mar",""
"PRTM","4260","1","PRTM 4260: 001","48%","48%","4%","0%","0%","0%","0%","0%","Hawkins, Brent L.",""
"PRTM","4300","1","World Geog Parks","58%","35%","6%","0%","0%","0%","0%","0%","Powell, Robert Baxte",""
"PRTM","4310","1","Methods Envir Inter","43%","21%","29%","7%","0%","0%","0%","0%","Bixler, Robert D",""
"PRTM","4410","1","PRTM 4410: 001","50%","25%","10%","10%","5%","0%","0%","0%","Chancellor, Herbert",""
"PRTM","4450","1","PRTM 4450: 001","65%","29%","6%","0%","0%","0%","0%","0%","Martin, Jeffery S",""
"PRTM","4470","1","PRTM 4470: 001","78%","17%","2%","0%","0%","0%","0%","2%","Duffy, Lauren N",""
"PRTM","4510","1","PRTM 4510: 001","89%","8%","3%","0%","0%","0%","0%","0%","Brookover, Robert S",""
"PRTM","4540","1","Trends in Sport Mgt","80%","10%","10%","0%","0%","0%","0%","0%","Arthur-Banning, Skye",""
"PRTM","4550","1","PRTM 4550: 001","28%","56%","17%","0%","0%","0%","0%","0%","Powell, Gwynn M",""
"PRTM","8030","1","PRTM 8030: 001","78%","13%","0%","0%","4%","0%","0%","4%","Arthur-Banning, Skye",""
"PRTM","8110","1","PRTM 8110: 001","69%","31%","0%","0%","0%","0%","0%","0%","Hallo, Jeffrey Charl",""
"PRTM","8110","2","PRTM 8110: 002","65%","20%","10%","0%","0%","0%","0%","5%","Hallo, Jeffrey Charl",""
"PRTM","8210","1","PRTM 8210: 001","40%","40%","20%","0%","0%","0%","0%","0%","Anderson, Denise Mar",""
"PRTM","8250","1","PRTM 8250: 001","75%","25%","0%","0%","0%","0%","0%","0%","Liechty, Toni",""
"PSYC","2010","1","Intro to Psychology","29%","38%","20%","3%","3%","0%","0%","7%","Taylor, Mary A",""
"PSYC","2010","2","Intro to Psychology","9%","44%","36%","4%","3%","0%","0%","4%","Taylor, Mary A",""
"PSYC","2010","3","Intro to Psychology (HON)","75%","25%","0%","0%","0%","0%","0%","0%","Taylor, Mary A","H"
"PSYC","2010","4","Intro to Psychology","30%","25%","31%","8%","3%","0%","0%","3%","Jorgensen, Jo Anne",""
"PSYC","2010","5","Intro to Psychology","57%","23%","9%","9%","3%","0%","0%","0%","Pak, Chong Hyon",""
"PSYC","2010","6","Intro to Psychology","37%","31%","19%","6%","4%","0%","0%","3%","Switzer, Fred S",""
"PSYC","2010","7","Intro to Psychology","29%","26%","20%","11%","9%","0%","0%","6%","Brainerd, Edwin G",""
"PSYC","2020","1","PSYC 2020: 001","84%","0%","11%","0%","0%","0%","0%","5%","McKibben, Eric S",""
"PSYC","2020","2","PSYC 2020: 002","79%","8%","0%","4%","0%","0%","0%","8%","McKibben, Eric S",""
"PSYC","2020","3","PSYC 2020: 003","88%","0%","13%","0%","0%","0%","0%","0%","McKibben, Eric S",""
"PSYC","2020","4","PSYC 2020: 004","78%","4%","9%","0%","4%","0%","0%","4%","McKibben, Eric S",""
"PSYC","2020","5","PSYC 2020: 005","78%","9%","9%","0%","4%","0%","0%","0%","Ellis, Lauren Elizab",""
"PSYC","2020","6","PSYC 2020: 006","76%","24%","0%","0%","0%","0%","0%","0%","Salley, James Nathan",""
"PSYC","2020","7","PSYC 2020: 007","86%","0%","0%","0%","7%","0%","0%","7%","Link, Drew Morgan",""
"PSYC","3060","1","Human Sexual Beh","67%","18%","9%","3%","2%","0%","0%","1%","King, Bruce Michael",""
"PSYC","3090","100","Intro Exp Psych","14%","36%","29%","7%","11%","0%","0%","4%","Bisson, Jennifer Bai",""
"PSYC","3090","200","Intro Exp Psych","42%","30%","15%","5%","5%","0%","0%","1%","Tyrrell, Richard A",""
"PSYC","3090","300","Intro Exp Psych","90%","3%","7%","0%","0%","0%","0%","0%","Pace, Larry Alton",""
"PSYC","3100","100","Advanced Experimental Psych","28%","44%","17%","11%","0%","0%","0%","0%","Bisson, Jennifer Bai",""
"PSYC","3100","200","Advanced Experimental Psych","33%","39%","6%","6%","11%","0%","0%","6%","Whetsel, Stephanie A",""
"PSYC","3100","300","Advanced Experimental Psych","35%","47%","6%","0%","12%","0%","0%","0%","Campbell, Robert L",""
"PSYC","3100","400","Advanced Experimental Psych","75%","13%","0%","0%","0%","0%","0%","13%","Pace, Larry Alton",""
"PSYC","3100","500","Advanced Experimental Psych","47%","24%","18%","0%","12%","0%","0%","0%","Britt, Thomas W.",""
"PSYC","3100","600","Advanced Experimental Psych","41%","47%","12%","0%","0%","0%","0%","0%","Merritt, Paul Steven",""
"PSYC","3100","700","Advanced Experimental Psych","53%","41%","6%","0%","0%","0%","0%","0%","Stephens, Benjamin R",""
"PSYC","3240","1","Physiological Psych","37%","27%","17%","8%","6%","0%","0%","6%","Cantalupo, Claudio",""
"PSYC","3240","2","Physiological Psych","37%","24%","15%","7%","10%","0%","0%","7%","Cantalupo, Claudio",""
"PSYC","3330","1","Cognitive Psych","19%","40%","24%","11%","3%","0%","0%","3%","Alley, Thomas R",""
"PSYC","3340","1","Cognitive Psych Lab","40%","33%","7%","7%","7%","0%","0%","7%","Alley, Thomas R",""
"PSYC","3340","2","Cognitive Psych Lab","64%","7%","21%","7%","0%","0%","0%","0%","Alley, Thomas R",""
"PSYC","3340","3","Cognitive Psych Lab","24%","59%","18%","0%","0%","0%","0%","0%","Sewall, Ashley Ann",""
"PSYC","3400","1","Lifespan Developmental Psych","31%","42%","14%","6%","4%","0%","0%","3%","Alley, Pamela R",""
"PSYC","3520","1","Social Psychology","45%","34%","14%","7%","0%","0%","0%","0%","Jorgensen, Jo Anne",""
"PSYC","3520","2","Social Psychology","38%","38%","18%","3%","0%","0%","0%","3%","Jorgensen, Jo Anne",""
"PSYC","3520","3","Social Psychology (HON)","74%","21%","5%","0%","0%","0%","0%","0%","Kowalski, Robin Mari","H"
"PSYC","3640","1","Industrial Psych","24%","46%","26%","1%","1%","0%","0%","1%","McKibben, Eric S",""
"PSYC","3680","1","Organizational Psych","56%","24%","17%","1%","0%","0%","0%","1%","Gillispie, Skye K",""
"PSYC","3700","1","Personality","40%","46%","13%","1%","0%","0%","0%","0%","McKibben, Eric S",""
"PSYC","3830","1","Abnormal Psychology","34%","31%","26%","0%","6%","0%","0%","3%","Alley, Pamela R",""
"PSYC","3830","2","Abnormal Psychology","26%","26%","26%","15%","0%","0%","0%","6%","Alley, Pamela R",""
"PSYC","3830","3","Abnormal Psychology","17%","46%","28%","4%","3%","0%","0%","1%","Zinzow, Heidi Marie",""
"PSYC","4080","1","Women and Psychology","44%","32%","16%","4%","4%","0%","0%","0%","Kowalski, Robin Mari",""
"PSYC","4150","1","Systems and Theories","30%","37%","20%","7%","3%","0%","0%","3%","Brainerd, Edwin G",""
"PSYC","4150","2","Systems and Theories","26%","33%","22%","7%","7%","0%","0%","7%","Brainerd, Edwin G",""
"PSYC","4220","1","Perception","21%","31%","31%","3%","10%","0%","0%","3%","Cantalupo, Claudio",""
"PSYC","4220","2","Perception","29%","26%","29%","13%","3%","0%","0%","0%","Pagano, Christopher",""
"PSYC","4750","1","Brain and Behavior","50%","28%","11%","0%","0%","0%","0%","11%","Pilcher, June J.",""
"PSYC","4800","1","Health Psychology","68%","20%","4%","0%","0%","0%","0%","8%","Pilcher, June J.",""
"PSYC","4800","2","Health Psychology","46%","50%","4%","0%","0%","0%","0%","0%","McCubbin, James A",""
"PSYC","4800","3","Health Psychology","64%","28%","4%","0%","4%","0%","0%","0%","McCubbin, James A",""
"PSYC","4820","1","Positive Psychology","44%","44%","8%","0%","4%","0%","0%","0%","Pury, Cynthia L S",""
"PSYC","4890","1","Teamwork in the 21st Century","83%","4%","4%","0%","0%","0%","0%","9%","Porter, Marissa Leig",""
"PSYC","4890","4","Teamwork in the 21st Century","67%","29%","0%","0%","0%","0%","0%","5%","Porter, Marissa Leig",""
"PSYC","4920","1","Senior Laboratory","87%","6%","6%","0%","0%","0%","0%","0%","Wallace, Allison Lei",""
"PSYC","4920","2","Senior Laboratory","82%","11%","7%","0%","0%","0%","0%","0%","Wallace, Allison Lei",""
"PSYC","4920","3","Senior Laboratory","82%","11%","7%","0%","0%","0%","0%","0%","Fulmer, Crystal Burn",""
"PSYC","4920","4","Senior Laboratory","71%","17%","0%","8%","4%","0%","0%","0%","Fulmer, Crystal Burn",""
"PSYC","4930","100","Pract Clinical Psych","65%","10%","5%","0%","10%","0%","0%","10%","Zinzow, Heidi Marie",""
"PSYC","8130","1","PSYC 8130: 001","74%","17%","9%","0%","0%","0%","0%","0%","Moore, D Dewayne",""
"PSYC","8620","1","PSYC 8620: 001","63%","13%","13%","0%","0%","0%","0%","13%","Sinclair, Robert Ray",""
"RED","8010","1","Market Analysis","80%","20%","0%","0%","0%","0%","0%","0%","Farris, John Terrenc",""
"RED","8040","1","Resid Practicum","63%","38%","0%","0%","0%","0%","0%","0%","Randolph, Jeffrey B",""
"RED","8050","1","Commercial Practicum","63%","38%","0%","0%","0%","0%","0%","0%","Benedict, Robert Cre",""
"RED","8120","1","Real Estate Technology","73%","27%","0%","0%","0%","0%","0%","0%","Farris, John Terrenc",""
"RED","8130","1","RED 8130: 001","63%","19%","19%","0%","0%","0%","0%","0%","Hughes, Phillip Rive",""
"REL","1010","1","Intro to Religion","83%","11%","6%","0%","0%","0%","0%","0%","Stephens, Robert J",""
"REL","1010","2","Intro to Religion","79%","9%","3%","0%","0%","0%","0%","9%","Stephens, Robert J",""
"REL","1020","1","World Religions","32%","41%","15%","6%","3%","0%","0%","3%","Cohen, Peter A",""
"REL","1020","2","World Religions","47%","34%","6%","6%","0%","0%","0%","6%","Cohen, Peter A",""
"REL","1020","4","World Religions","25%","39%","28%","6%","3%","0%","0%","0%","Cohen, Peter A",""
"REL","1020","5","World Religions","77%","17%","0%","0%","0%","0%","0%","7%","Stephens, Robert J",""
"REL","1020","6","World Religions","51%","34%","6%","0%","0%","0%","0%","9%","Stephens, Robert J",""
"REL","3000","1","REL 3000: 001","58%","24%","3%","3%","3%","0%","0%","9%","Grosby, Steven E",""
"REL","3010","1","Old Testament","59%","21%","12%","0%","0%","6%","0%","3%","Grosby, Steven E",""
"REL","3010","2","Old Testament","42%","56%","0%","0%","0%","0%","0%","3%","Grosby, Steven E",""
"REL","3730","1","Age of Protestant Reformation","56%","31%","0%","0%","0%","0%","0%","13%","Kuehn, Thomas J",""
"RS","3010","1","Rural Sociology","37%","37%","14%","9%","0%","0%","0%","3%","Robinson, Kenneth L",""
"RS","4590","1","The Community","64%","7%","21%","0%","0%","0%","0%","7%","Robinson, Kenneth L",""
"RUSS","1020","1","RUSS 1020: 001","27%","45%","9%","0%","9%","0%","0%","9%","Bridgwood, Joan",""
"RUSS","2020","1","Intermediate Russ","50%","20%","10%","0%","0%","0%","0%","20%","Bridgwood, Joan",""
"SOC","2010","1","Intro to Sociology (HON)","64%","36%","0%","0%","0%","0%","0%","0%","Winslow, Sarah Evely","H"
"SOC","2010","2","Introduction to Sociology","48%","36%","12%","0%","1%","0%","0%","2%","Holland, Jennifer Le",""
"SOC","2010","3","Introduction to Sociology","45%","37%","12%","2%","2%","0%","0%","2%","Holland, Jennifer Le",""
"SOC","2010","4","Introduction to Sociology","54%","33%","6%","2%","0%","0%","0%","4%","Barr, Mary Louise",""
"SOC","2010","5","Introduction to Sociology","71%","22%","4%","2%","0%","0%","0%","0%","Barr, Mary Louise",""
"SOC","2010","6","Introduction to Sociology","73%","17%","6%","2%","0%","0%","0%","2%","Barr, Mary Louise",""
"SOC","2010","7","Introduction to Sociology","55%","31%","14%","0%","0%","0%","0%","0%","Holland, Jennifer Le",""
"SOC","2010","8","Introduction to Sociology","38%","42%","16%","1%","0%","0%","0%","2%","Barr, Mary Louise",""
"SOC","2010","9","Introduction to Sociology","51%","34%","8%","1%","3%","0%","0%","3%","Triplett, Jennifer L",""
"SOC","2010","10","Introduction to Sociology","76%","20%","2%","0%","2%","0%","0%","0%","Triplett, Jennifer L",""
"SOC","2020","1","Social Problems","47%","26%","26%","0%","0%","0%","0%","0%","Southworth, Stephani",""
"SOC","2020","2","Social Problems","48%","35%","9%","4%","4%","0%","0%","0%","Southworth, Stephani",""
"SOC","2050","1","SOC 2050: 001","72%","8%","3%","8%","6%","0%","0%","3%","Vander Mey, Brenda J",""
"SOC","3020","1","Research Methods I","15%","38%","42%","4%","0%","0%","0%","2%","Granberg, Ellen M.",""
"SOC","3040","1","Research Methods II","22%","48%","22%","4%","0%","0%","0%","4%","Luo, Ye",""
"SOC","3100","1","Marriage & Intimacy","55%","45%","0%","0%","0%","0%","0%","0%","Edwards, Jeffrey D",""
"SOC","3100","2","Marriage & Intimacy","54%","35%","7%","0%","0%","4%","0%","0%","Edwards, Jeffrey D",""
"SOC","3110","1","The Family","52%","38%","6%","4%","0%","0%","0%","0%","Triplett, Jennifer L",""
"SOC","3310","1","Urban Sociology","27%","38%","15%","4%","10%","0%","0%","6%","Southworth, Stephani",""
"SOC","3500","1","Self & Society","37%","45%","14%","0%","2%","0%","0%","2%","Triplett, Jennifer L",""
"SOC","3800","1","Intro Social Service","49%","39%","6%","0%","4%","0%","0%","2%","Holland, Jennifer Le",""
"SOC","3880","1","Criminal Justice","45%","19%","21%","9%","6%","0%","0%","0%","White, William C",""
"SOC","3890","1","Criminology","28%","22%","20%","17%","9%","0%","0%","4%","White, William C",""
"SOC","3910","1","Soc of Deviance","18%","39%","27%","4%","4%","0%","0%","8%","Southworth, Stephani",""
"SOC","3920","1","Juvenile Delinquency","54%","25%","15%","0%","2%","0%","0%","4%","Edwards, Jeffrey D",""
"SOC","3970","1","Substance Abuse","51%","36%","4%","0%","4%","0%","0%","4%","Edwards, Jeffrey D",""
"SOC","4040","1","Soc Theory","54%","34%","7%","0%","2%","0%","0%","2%","Haller, William J",""
"SOC","4330","1","Global Social Change","64%","24%","4%","0%","4%","0%","0%","4%","Haller, William J",""
"SOC","4440","1","Sociology of Educ","25%","21%","8%","8%","25%","0%","0%","13%","Southworth, Stephani",""
"SOC","4590","1","The Community","39%","22%","22%","0%","0%","0%","0%","17%","Robinson, Kenneth L",""
"SOC","4600","1","Race & Ethnicity","50%","18%","29%","0%","4%","0%","0%","0%","Vander Mey, Brenda J",""
