Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,6680,1,Embedded Computing,85%,0%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Hoover, Adam W",
ECE,6930,1,Intro Power Electronics Te,67%,17%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Zheyu",
ECE,6930,2,Silicon Photonic ICs,50%,38%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson",
,,,,,,,,,,,,,,,,Douglas,
ECE,6930,844,Intro Power Electronics Te,50%,25%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Zhang, Zheyu",
ECE,8400,1,Semicond Devices,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 44 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,8630,1,Pwr Sys Dyna & Stab,43%,43%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hadidi, Ramtin",
ECE,8740,1,Advanced Nonlinear Contr,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang",
ECE,8780,1,High-Perform Computing,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,8910,39,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,9910,21,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Koley, Goutam",
ECE,9910,32,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lao, Yingjie",
ECE,9910,39,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,9910,41,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Venayagamoorthy,",
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,9910,42,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Xiao, Hai",
ECON,2000,1,Economic Concepts,78%,18%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Basu, Shubhashrita",
ECON,2000,2,Economic Concepts,73%,20%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Basu, Shubhashrita",
ECON,2000,3,Economic Concepts,41%,44%,10%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Ivankovic, Miren",
ECON,2050,1,Why Business?,52%,35%,7%,1%,1%,0%,0%,3%,0%,0%,0%,0%,"Watson, Lawrence",
,,,,,,,,,,,,,,,,Reed,
ECON,2050,2,Why Business?,54%,33%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Watson, Lawrence",
,,,,,,,,,,,,,,,,Reed,
ECON,2110,1,Principles of Microeconom,69%,24%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Simpkins, Cory",
ECON,2110,2,Principles of Microeconom,59%,24%,12%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Simpkins, Cory",
ECON,2110,3,Principles of Microeconom,53%,26%,13%,5%,2%,0%,0%,1%,0%,0%,0%,0%,"Hashemi,",
,,,,,,,,,,,,,,,,Seyedmajid,
ECON,2110,4,Principles of Microeconom,81%,4%,9%,4%,0%,0%,0%,2%,0%,0%,0%,0%,"Mukherjee, Shilpi",
ECON,2110,5,Principles of Microeconom,32%,32%,26%,4%,0%,0%,0%,6%,0%,0%,0%,0%,"Espey, Molly",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 45 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECON,2110,6,Principles of Microeconom,83%,15%,0%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Jewell, Terrence",
,,,,,,,,,,,,,,,,O'neal,
ECON,2110,7,Principles of Microeconom,87%,11%,2%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Knott, Tabitha R",
ECON,2110,8,Principles of Microeconom,45%,38%,10%,3%,2%,0%,0%,3%,0%,0%,0%,0%,"Babajanova, Guncha",
ECON,2110,10,Principles of Microeconom,83%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mukherjee, Shilpi",
ECON,2110,12,Principles of Microeconom,19%,37%,29%,10%,4%,0%,0%,2%,0%,0%,0%,0%,"Espey, Molly",
ECON,2120,1,Principles of Macroecono,68%,21%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,1,Principles of Macroecono,68%,21%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,2,Principles of Macroecono,47%,42%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,2,Principles of Macroecono,47%,42%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,3,Principles of Macroecono,58%,26%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,3,Principles of Macroecono,58%,26%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,4,Principles of Macroecono,44%,33%,11%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,4,Principles of Macroecono,44%,33%,11%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,5,Principles of Macroecono,41%,47%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,5,Principles of Macroecono,41%,47%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,6,Principles of Macroecono,42%,42%,5%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,6,Principles of Macroecono,42%,42%,5%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,7,Principles of Macroecono,53%,47%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,7,Principles of Macroecono,53%,47%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,8,Principles of Macroecono,47%,42%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,8,Principles of Macroecono,47%,42%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,9,Principles of Macroecono,74%,5%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,9,Principles of Macroecono,74%,5%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,10,Principles of Macroecono,42%,42%,11%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 46 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECON,2120,10,Principles of Macroecono,42%,42%,11%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,11,Principles of Macroecono,50%,33%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,11,Principles of Macroecono,50%,33%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,12,Principles of Macroecono,42%,47%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,12,Principles of Macroecono,42%,47%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,13,Principles of Macroecono,53%,42%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,13,Principles of Macroecono,53%,42%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,14,Principles of Macroecono,50%,44%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,14,Principles of Macroecono,50%,44%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,15,Principles of Macroecono,47%,47%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,15,Principles of Macroecono,47%,47%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,16,Principles of Macroecono,53%,37%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,16,Principles of Macroecono,53%,37%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,17,Principles of Macroecono,44%,44%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,17,Principles of Macroecono,44%,44%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,18,Principles of Macroecono,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,18,Principles of Macroecono,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,19,Principles of Macroecono,59%,29%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,19,Principles of Macroecono,59%,29%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,2120,20,Principles of Macroecono,66%,27%,5%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Polovnikov, Illia",
ECON,2120,21,Principles of Macroecono,38%,41%,11%,5%,3%,0%,0%,1%,0%,0%,0%,0%,"Dai, Yinlin",
ECON,2120,22,Principles of Macroecono,91%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Francis, Tyler",
ECON,2120,23,Principles of Macroecono,86%,10%,2%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Francis, Tyler",
ECON,2120,24,Principles of Macroecono,63%,27%,8%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Cronin, Matthew Lee",
ECON,2120,25,Principles of Macroecono,39%,39%,19%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Cronin, Matthew Lee",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 47 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECON,2120,26,Principles of Macroecono,43%,36%,12%,5%,2%,0%,0%,1%,0%,0%,0%,0%,"Posmanick, Benjamin",
,,,,,,,,,,,,,,,,James,
ECON,2120,27,Principles of Macroecono,46%,34%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Khatri, Krishna",
ECON,2120,28,Principles of Macroecon (H,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gorry, Christopher",H
,,,,,,,,,,,,,,,,Aspen,
ECON,2120,29,Principles of Macroecono,12%,48%,28%,9%,1%,0%,0%,2%,0%,0%,0%,0%,"Bixenman, Mason",
,,,,,,,,,,,,,,,,Nikolas,
ECON,3020,1,Money and Banking,60%,29%,6%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Witham, Adam",
,,,,,,,,,,,,,,,,Markley,
ECON,3030,1,Economics and Sports,58%,20%,10%,10%,3%,0%,0%,0%,0%,0%,0%,0%,"Sauer, Raymond D",
ECON,3060,1,Managerial Economics,44%,38%,13%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Ivankovic, Miren",
ECON,3100,1,International Econ,52%,33%,7%,1%,0%,0%,0%,6%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,3140,1,Intermediate Micro,40%,43%,6%,3%,0%,0%,0%,9%,0%,0%,0%,0%,"Zhou, Yichen Christy",
ECON,3140,2,Intermediate Micro,45%,24%,9%,15%,3%,0%,0%,3%,0%,0%,0%,0%,"Zhou, Yichen Christy",
ECON,3140,3,Intermediate Micro,29%,39%,24%,0%,2%,0%,0%,5%,0%,0%,0%,0%,"Warren, Patrick L",
ECON,3140,4,Intermediate Micro,17%,33%,11%,0%,17%,0%,0%,22%,0%,0%,0%,0%,"Evans, Thomas",
,,,,,,,,,,,,,,,,Andrew,
ECON,3150,1,Intermediate Macro,10%,22%,17%,25%,16%,0%,0%,8%,2%,0%,0%,0%,"Jerzmanowski,",
,,,,,,,,,,,,,,,,Michal Maria,
ECON,3150,2,Intermediate Macro,64%,20%,10%,0%,2%,0%,0%,4%,0%,0%,0%,0%,"Gorry, Christopher",
,,,,,,,,,,,,,,,,Aspen,
ECON,3440,1,Property Rights,20%,32%,12%,4%,20%,0%,0%,12%,0%,0%,0%,0%,"Litsukova-Bokar,",
,,,,,,,,,,,,,,,,Daria,
ECON,3500,2,Moral & Ethical Econ,26%,48%,17%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,3500,2,Moral & Ethical Econ,26%,48%,17%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
ECON,3600,1,Public Choice,51%,22%,11%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Makowsky, Michael D",
ECON,4010,2,Labor Mkt Analysis,26%,37%,19%,4%,0%,0%,0%,15%,0%,0%,0%,0%,"Simon, Curtis J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 48 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECON,4020,1,Law and Economics,26%,37%,31%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Hazlett, Thomas",
,,,,,,,,,,,,,,,,Winslow,
ECON,4050,1,Intro to Econometric,19%,33%,15%,15%,15%,0%,0%,4%,0%,0%,0%,0%,"Barkowski, Scott J",
ECON,4050,2,Intro to Econometric,34%,20%,17%,20%,6%,0%,0%,3%,0%,0%,0%,0%,"Barkowski, Scott J",
ECON,4120,1,International Micro,23%,35%,19%,16%,0%,0%,0%,6%,0%,0%,0%,0%,"Chen, Cheng",
ECON,4200,1,Pub Sector Econ,44%,16%,36%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Dougan, William R",
ECON,4230,1,Economics of Health,46%,39%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Gorry, Devon Merritt",
,,,,,,,,,,,,,,,,Haskell,
ECON,4260,1,Sem Sport Economics,69%,27%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sauer, Raymond D",
ECON,4270,1,Dev American Economy,19%,31%,34%,9%,6%,0%,0%,0%,0%,0%,0%,0%,"Bodenhorn, Howard",
,,,,,,,,,,,,,,,,Nelson,
ECON,4400,1,Game Theory,29%,65%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thomas, Charles J",
ECON,4570,1,"Nat Res Use, Technol & Pol",20%,40%,25%,0%,5%,0%,0%,10%,0%,0%,0%,0%,"Templeton, Scott R.",
ECON,4980,6,Sel Topic-Financial Econom,44%,28%,8%,4%,12%,0%,0%,0%,4%,0%,0%,0%,"Evans, Thomas",
,,,,,,,,,,,,,,,,Andrew,
ECON,8020,2,Adv Econ Concepts and Ap,50%,43%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tsui, Kevin Ka Kin",
ECON,8050,1,Macroeconomic Theory,25%,20%,40%,0%,10%,0%,0%,5%,0%,0%,0%,0%,"Jerzmanowski,",
,,,,,,,,,,,,,,,,Michal Maria,
ECON,8060,1,Econometrics I,47%,40%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Wilson, Paul Wayne",
ECON,8200,1,Public Finance,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dougan, William R",
ECON,9090,1,Time-Series Econ,43%,57%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dwyer, Gerald P",
ECON,9820,1,Workshop in Ap Econ (Mac,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dwyer, Gerald P",
ECON,9820,2,Workshop in Ap Econ (Ind,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Hanssen, Frederick",
,,,,,,,,,,,,,,,,Andrew,
ECON,9820,3,Workshop in Labor Econo,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Simon, Curtis J",
ECON,9820,4,Workshop in Ap Econ (Pub,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dougan, William R",
ECON,9910,4,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dwyer, Gerald P",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 49 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ED,1050,1,Orientation to Education,77%,15%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Latimer, Yashica",
,,,,,,,,,,,,,,,,Rasheda,
ED,1050,2,Orientation to Education,72%,24%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Latimer, Yashica",
,,,,,,,,,,,,,,,,Rasheda,
ED,1400,500,Teacher Cadet I,73%,18%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,1970,1,CI - GELC,62%,28%,5%,2%,2%,0%,0%,2%,0%,0%,0%,0%,"Miller, Matthew Kent",
ED,3010,1,Principles of American Edu,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Khan, Nafees",
,,,,,,,,,,,,,,,,Mohammad,
ED,3010,2,Principles of American Edu,83%,11%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Bailey, Beatrice Naff",
ED,3010,3,Principles of American Edu,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bailey, Beatrice Naff",
ED,3010,4,Principles of American Edu,79%,9%,3%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Bailey, Beatrice Naff",
ED,4060,1,Soc Just & 21st Cent Learn,81%,13%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Malloy, Jacquelynn A",
ED,4060,2,Soc Just & 21st Cent Learn,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Malloy, Jacquelynn A",
ED,8600,310,Classroom-Based Research,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bennett, Luke",
ED,8600,320,Classroom-Based Research,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wiles, Daphne",
,,,,,,,,,,,,,,,,Duncan,
EDC,8300,400,School Counseling Practicu,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Hall, Jennifer Geddes",
EDC,8300,401,School Counseling Practicu,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rumsey, Amanda",
,,,,,,,,,,,,,,,,Dreisbach,
EDC,8300,402,School Counseling Practicu,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rumsey, Amanda",
,,,,,,,,,,,,,,,,Dreisbach,
EDC,8360,1,Clinical Mh Prac,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Boyd, Barbara",
,,,,,,,,,,,,,,,,Elizabeth Powell,
EDC,8360,2,Clinical Mh Prac,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sackett, Corrine R",
EDC,8360,3,Clinical Mh Prac,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ellis, Brooke Wymer",
EDC,8360,4,Clinical Mh Prac,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Scott, David A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 50 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
EDC,8410,400,School Counseling Internsh,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Tchouros, Mary",
,,,,,,,,,,,,,,,,Katalinic,
EDC,8460,400,Clinical Ment Hlth Coun Int,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Scott, David A",
EDC,8460,401,Clinical Ment Hlth Coun Int,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Boyd, Barbara",
,,,,,,,,,,,,,,,,Elizabeth Powell,
EDEC,4200,1,Early Childhood Science,90%,5%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Linder, Sandra",
,,,,,,,,,,,,,,,,Mammano,
EDEC,4200,2,Early Childhood Science,88%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Linder, Sandra",
,,,,,,,,,,,,,,,,Mammano,
EDEC,4500,1,EC Curric & Soc Stud Meth,85%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Hubbard, Koti Lee",
EDEC,4840,1,Early Child Dir Tch,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
EDEC,4850,1,Ece Capstone,71%,6%,18%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hall, Anna Henson",
EDEC,8200,320,Adv Ece Curriculum,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hall, Anna Henson",
EDEL,3100,1,Arts in Ele School,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Leonard, Alison",
,,,,,,,,,,,,,,,,Elizabeth,
EDEL,3100,2,Arts in Ele School,90%,6%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Leonard, Alison",
,,,,,,,,,,,,,,,,Elizabeth,
EDEL,3210,1,Pe for the Elem Tchr,55%,23%,17%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Smith, Deborah A",
EDEL,4520,2,Elem Methods Math Teach,70%,20%,3%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Tanck, Hilary",
EDEL,4870,1,Ele Meth Soc Studies,68%,16%,11%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Spearman, Melinda J",
EDF,3020,1,Educational Psychology,82%,15%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Brooker, Heather",
,,,,,,,,,,,,,,,,Rogers,
EDF,3020,6,Educational Psychology,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brooker, Heather",
,,,,,,,,,,,,,,,,Rogers,
EDF,3020,7,Educational Psychology,86%,11%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Brooker, Heather",
,,,,,,,,,,,,,,,,Rogers,
EDF,3340,1,Child Growth and Develop,89%,9%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jamil, Faiza",
,,,,,,,,,,,,,,,,Marghoob,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 51 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
EDF,3340,3,Child Growth and Develop,64%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jamil, Faiza",
,,,,,,,,,,,,,,,,Marghoob,
EDF,3350,1,Adolescent Growth & Dev,92%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bufford, Sharetta",
,,,,,,,,,,,,,,,,Marquese,
EDF,4800,300,Digital Media & Learning,72%,21%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,4800,303,Digital Media & Learning,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Adisa, Ibrahim O",
EDF,8220,300,Web Tools Enhance Online,88%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franklin, Karen Bunch",
EDF,8220,500,Web Tools Enhance Online,82%,14%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Kane, Robert Todd",
EDF,8220,501,Web Tools Enhance Online,93%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kane, Robert Todd",
EDF,8220,502,Web Tools Enhance Online,76%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bennett, Amanda E",
EDF,8220,505,Effective Online Teaching,83%,4%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Bennett, Amanda E",
