Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BE,3220,1,Sm Wtrshd Hyd & Sed,29%,33%,29%,4%,4%,0%,0%,0%,"Owino, Tom O.",
BE,4120,1,Be Heat Mass Trans,48%,29%,10%,10%,5%,0%,0%,0%,"Drapcho, Caye Marie",
BE,4240,1,Ecological Engr,83%,17%,0%,0%,0%,0%,0%,0%,"Darnault, Christophe",
BE,4380,1,Bioprocess Engineering Design,52%,29%,0%,14%,5%,0%,0%,0%,"Walker, Terry H",
BIOE,2010,1,Intro Biomed Engr,47%,31%,16%,0%,0%,0%,0%,6%,"Webb, Charles K",
BIOE,3020,1,Biomaterials,53%,33%,8%,1%,1%,0%,0%,3%,"Reukov, Vladimir Vla",
BIOE,3200,1,Biomechanics,81%,19%,0%,0%,0%,0%,0%,0%,"Nagatomi, Jiro",
BIOE,3210,1,Biofluid Mechanics,34%,43%,12%,5%,0%,0%,0%,6%,"Harcum, Sarah W",
BIOE,3700,1,Bioinst & Imaging,29%,53%,11%,0%,2%,0%,0%,5%,"Kwartowitz, David M",
BIOE,4030,1,Applied Bio E Design,97%,1%,0%,1%,0%,0%,0%,0%,"Desjardins, John D",
BIOE,4200,1,Sports Engineering,90%,5%,5%,0%,0%,0%,0%,0%,"Smith, Cynthia Mille",
BIOE,4510,33,CI-Og Design,87%,0%,0%,0%,0%,0%,0%,13%,"Desjardins, John D",
BIOE,6350,1,Modeling of Multiphysics Prob,63%,38%,0%,0%,0%,0%,0%,0%,"Zhang, Guigen",
BIOE,8020,410,Biocompatibility,67%,33%,0%,0%,0%,0%,0%,0%,"Vyavahare, Narendra",
BIOE,8150,410,Design Manuf Medical Devices,78%,22%,0%,0%,0%,0%,0%,0%,"Harman, Melinda K",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,,Page 9 of 93
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOE,8500,401,"Cells, Stem Cells & Dev't",63%,38%,0%,0%,0%,0%,0%,0%,"Foley, Ann Catherine",
BIOL,1040,1,General Biology II,24%,31%,25%,12%,5%,0%,0%,5%,"Espinoza, Nora R",
BIOL,1040,2,General Biology II,15%,32%,28%,12%,9%,0%,0%,4%,"Ickes, Kalan L",
BIOL,1040,3,General Biology II,46%,33%,14%,5%,1%,0%,0%,0%,"Surver, William M",
BIOL,1040,4,General Biology II (HON),56%,38%,0%,0%,0%,0%,0%,6%,"Espinoza, Nora R",H
BIOL,1060,1,Gen Biology Lab II,25%,25%,15%,25%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,2,Gen Biology Lab II,11%,26%,21%,32%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,3,Gen Biology Lab II,15%,50%,15%,10%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,4,Gen Biology Lab II,20%,20%,25%,25%,0%,0%,0%,10%,"Kaisa, Tafadzwa R",
BIOL,1060,5,Gen Biology Lab II,20%,20%,35%,15%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,6,Gen Biology Lab II,20%,25%,15%,20%,20%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,7,Gen Biology Lab II,25%,30%,15%,25%,5%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,10,Gen Biology Lab II,0%,30%,30%,25%,5%,0%,0%,10%,"Kaisa, Tafadzwa R",
BIOL,1060,11,Gen Biology Lab II,10%,20%,30%,20%,10%,0%,0%,10%,"Kaisa, Tafadzwa R",
BIOL,1060,12,Gen Biology Lab II,32%,32%,21%,5%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,13,Gen Biology Lab II,35%,30%,20%,5%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,14,Gen Biology Lab II,10%,25%,35%,20%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,15,Gen Biology Lab II,40%,20%,35%,5%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,16,Gen Biology Lab II,25%,35%,15%,15%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,17,Gen Biology Lab II,10%,65%,20%,5%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,18,Gen Biology Lab II,30%,30%,20%,10%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,19,Gen Biology Lab II,30%,25%,30%,0%,0%,0%,0%,15%,"Kaisa, Tafadzwa R",
BIOL,1060,21,Gen Biology Lab II,15%,55%,20%,5%,5%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,22,Gen Biology Lab II,35%,35%,25%,0%,5%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,25,Gen Biology Lab II,30%,45%,15%,10%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 10 of 93,
Grades Report for 201501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,1060,26,Gen Biology Lab II,,40%,40%,15%,5%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,27,Gen Biology Lab II,,30%,25%,25%,10%,5%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,28,Gen Biology Lab II,,35%,25%,25%,10%,0%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,29,Gen Biology Lab II,,35%,15%,30%,15%,5%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,30,Gen Biology Lab II,,20%,20%,30%,20%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,31,Gen Biology Lab II,,30%,45%,15%,5%,0%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,34,Gen Biology Lab II,,26%,53%,16%,0%,0%,0%,0%,5%,"Kaisa, Tafadzwa R",
BIOL,1060,36,Gen Biology Lab II,,25%,35%,15%,5%,20%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,37,Gen Biology Lab II,,32%,32%,21%,5%,11%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,38,Gen Biology Lab II,,21%,37%,21%,0%,5%,0%,0%,16%,"Kaisa, Tafadzwa R",
BIOL,1060,39,Gen Biology Lab II,,26%,37%,26%,11%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,40,Gen Biology Lab II,,30%,25%,20%,5%,10%,0%,0%,10%,"Kaisa, Tafadzwa R",
BIOL,1060,41,Gen Biology Lab II,,37%,5%,21%,5%,32%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1060,42,Gen Biology Lab II,,30%,25%,15%,20%,10%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1090,1,Intro to Life Sci,,67%,19%,14%,0%,0%,0%,0%,0%,"Hardwick, Renea Chri",
BIOL,1110,1,Prin of Biol II,,26%,51%,12%,8%,1%,0%,0%,2%,"Kosinski, Robert J",
BIOL,1110,2,Prin of Biol II,,43%,35%,18%,0%,3%,0%,0%,1%,"Dittrich-Reed, Dylan",
BIOL,1110,4,Prin of Biol II,(HON),86%,14%,0%,0%,0%,0%,0%,0%,"Dittrich-Reed, Dylan",H
BIOL,1200,4,Biological Inq Lab,,61%,33%,6%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,5,Biological Inq Lab,,67%,17%,0%,11%,6%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,6,Biological Inq Lab,,60%,30%,10%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,9,Biological Inq Lab,,52%,43%,0%,0%,0%,0%,0%,5%,"Minor, V Christine M",
BIOL,1200,12,Biological Inq Lab,,50%,33%,6%,0%,11%,0%,0%,0%,"Minor, V Christine M",
BIOL,1220,1,Keys to Biodiversity,,36%,20%,16%,12%,12%,0%,0%,4%,"Ickes, Kalan L",
BIOL,1230,1,Keys to Human Biol,,26%,33%,28%,9%,4%,0%,0%,1%,"Minor, V Christine M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,,Page 11 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,2000,2,Biology in the News,74%,16%,11%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,2000,4,Biology in the News,65%,24%,12%,0%,0%,0%,0%,0%,"Tonkyn, David W",
BIOL,2000,5,Biology in the News,85%,15%,0%,0%,0%,0%,0%,0%,"Turnbull, Matthew W",
BIOL,2000,8,Biology in the News,85%,10%,5%,0%,0%,0%,0%,0%,"Cao, Min",
BIOL,2000,9,Biology in the News,89%,5%,0%,0%,0%,0%,0%,5%,"Sears, Michael W",
BIOL,2030,1,Human Disease & Soc,79%,14%,2%,0%,0%,0%,0%,5%,"Minor, V Christine M",
BIOL,2040,1,"Environ, Energy and Society",47%,26%,13%,11%,1%,0%,0%,2%,"Hains, John Jenkins",
BIOL,2110,1,Introduction to Toxicology,26%,56%,12%,0%,3%,0%,0%,3%,"Van den Hurk, Peter",
BIOL,2230,1,Human Anat and Physiology II,37%,30%,18%,10%,4%,0%,0%,2%,"Cummings, John R",
BIOL,2230,2,Human Anat and Physiology II,51%,31%,15%,1%,0%,0%,0%,2%,"Cummings, John R",
BIOL,3020,1,Invertebrate Biology,16%,42%,24%,5%,5%,0%,0%,8%,"Baeza Migueles, Juan",
BIOL,3040,1,Biology of Plants,60%,29%,10%,0%,2%,0%,0%,0%,"Wells, Christina E.",
BIOL,3060,2,Invertebrate Biology Lab,5%,50%,30%,10%,5%,0%,0%,0%,"Baeza Migueles, Juan",
BIOL,3060,4,Invertebrate Biology Lab,18%,35%,29%,6%,0%,0%,0%,12%,"Baeza Migueles, Juan",
BIOL,3080,2,Biology of Plants Practicum,63%,21%,11%,0%,5%,0%,0%,0%,"Ballard, Robert Edwa",
BIOL,3080,3,Biology of Plants Practicum,71%,18%,6%,0%,6%,0%,0%,0%,"Ballard, Robert Edwa",
BIOL,3080,4,Biology of Plants Practicum,50%,50%,0%,0%,0%,0%,0%,0%,"Ballard, Robert Edwa",
BIOL,3130,1,Conservation Biology,28%,44%,16%,12%,0%,0%,0%,0%,"Rodriguez, Shari Lyn",
BIOL,3130,2,Conservation Biology,21%,37%,26%,11%,0%,0%,0%,5%,"Rodriguez, Shari Lyn",
BIOL,3160,1,Human Physiology,29%,45%,23%,2%,1%,0%,0%,1%,"McNutt-Scott, Tamara",
BIOL,3200,1,Field Botany,13%,31%,28%,11%,11%,0%,0%,6%,"Spira, Timothy P",
BIOL,3350,1,Evolutionary Biology,19%,44%,19%,6%,3%,0%,0%,9%,"Rapaport, Lisa G",
BIOL,3510,1,Biological Anthropology,41%,53%,6%,0%,0%,0%,0%,0%,"Weisensee, Katherine",
BIOL,4010,1,Plant Physiology,16%,19%,41%,22%,3%,0%,0%,0%,"Bielenberg, Douglas",
BIOL,4020,2,Plant Physiology Lab,38%,50%,0%,6%,6%,0%,0%,0%,"Bielenberg, Douglas",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 12 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,4020,4,Plant Physiology Lab,53%,24%,18%,6%,0%,0%,0%,0%,"Bielenberg, Douglas",
BIOL,4030,3,Intro to Applied Genomics,18%,18%,27%,0%,9%,0%,0%,27%,"Richards, Vincent Pa",
BIOL,4100,1,Limnology,40%,25%,18%,5%,0%,0%,0%,13%,"Hains, John Jenkins",
BIOL,4140,1,Basic Immunology,73%,20%,0%,0%,7%,0%,0%,0%,"Rice, Charles D",
BIOL,4340,1,Biological Chem Lab Techniques,17%,25%,50%,8%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,2,Biological Chem Lab Techniques,0%,58%,33%,8%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,3,Biological Chem Lab Techniques,9%,36%,27%,9%,18%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,4,Biological Chem Lab Techniques,20%,20%,30%,20%,0%,0%,0%,10%,"Sparace, Salvatore A",
BIOL,4340,5,Biological Chem Lab Techniques,0%,55%,36%,9%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,6,Biological Chem Lab Techniques,10%,40%,30%,0%,10%,0%,0%,10%,"Sparace, Salvatore A",
BIOL,4400,1,Developmental Animal Biology,67%,7%,7%,0%,0%,0%,0%,20%,"Chapman, Susan Carol",
BIOL,4610,1,Cell Biology,23%,30%,26%,14%,5%,0%,0%,3%,"Bain, Lisa J",
BIOL,4610,2,Cell Biology (HON),47%,29%,18%,6%,0%,0%,0%,0%,"Bain, Lisa J",H
BIOL,4620,1,Cell Biology Lab (Lec),63%,38%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,2,Cell Biology Lab (Lec),35%,47%,12%,0%,0%,0%,0%,6%,"Yu, Xianzhong",
BIOL,4620,3,Cell Biology Lab (Lec),63%,31%,6%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,4,Cell Biology Lab (Lec),44%,50%,0%,6%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,5,Cell Biology Lab (Lec),41%,41%,18%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,6,Cell Biology Lab (Lec),63%,31%,6%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,7,Cell Biology Lab (Lec),75%,25%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,8,Cell Biology Lab (Lec),63%,31%,0%,0%,0%,0%,0%,6%,"Yu, Xianzhong",
BIOL,4620,9,Cell Biology Lab (Lec),71%,29%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4640,1,Mammalogy,6%,39%,22%,11%,11%,0%,0%,11%,"Cummings, John R",
BIOL,4670,1,Principles of Hematology,83%,7%,9%,0%,2%,0%,0%,0%,"Gallicchio, Vincent",
BIOL,4700,1,Behavioral Ecology,37%,42%,11%,2%,6%,0%,0%,1%,"Childress, Michael J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 13 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,4710,1,Behavioral Ecology Lab (Lec),81%,13%,0%,0%,0%,0%,0%,6%,"Childress, Michael J",
BIOL,4710,2,Behavioral Ecology Lab (Lec),53%,20%,0%,7%,0%,0%,0%,20%,"Childress, Michael J",
BIOL,4710,3,Behavioral Ecology Lab (Lec),56%,25%,6%,0%,0%,0%,0%,13%,"Childress, Michael J",
BIOL,4710,4,Behavioral Ecology Lab (Lec),69%,15%,8%,0%,0%,0%,0%,8%,"Childress, Michael J",
BIOL,4930,2,Oceans End & Climate Sr Sem,94%,6%,0%,0%,0%,0%,0%,0%,"Mount, Andrew S",
BIOL,4930,4,Adv Cancer Research Sr Sem,69%,31%,0%,0%,0%,0%,0%,0%,"Chen, Wen Y",
BIOL,6800,1,Vertebrate Endocrinology,60%,40%,0%,0%,0%,0%,0%,0%,"Baldwin, William S",
BIOL,8430,1,Underst Genetics & Evol Biol,91%,5%,1%,0%,2%,0%,0%,1%,"Hardwick, Renea Chri",
BIOL,8450,1,Understanding Vertebrate Biol,90%,8%,0%,0%,2%,0%,0%,0%,"McNutt-Scott, Tamara",
BIOL,8470,1,Understanding Microbiology,53%,43%,3%,0%,1%,0%,0%,0%,"Kurtz, Harry D.",
BMOL,4250,1,Biomolecular Engineering,30%,40%,10%,0%,0%,0%,0%,20%,"Blenner, Mark Alan",
BUS,1010,1,Business Foundations,13%,40%,18%,8%,5%,0%,0%,15%,"Giebner, Michael G",
BUS,1010,2,Business Foundations,19%,51%,19%,5%,2%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,3,Business Foundations,14%,52%,10%,10%,10%,0%,0%,3%,"Tumblin, William Ern",
BUS,1010,4,Business Foundations,20%,50%,17%,3%,3%,0%,0%,7%,"Tumblin, William Ern",
BUS,1010,6,Business Foundations,13%,45%,32%,3%,3%,0%,0%,3%,"Tumblin, William Ern",
CE,2010,1,Statics,45%,20%,16%,9%,2%,0%,0%,7%,"Yasmin, Nighat",
CE,2010,2,Statics,27%,25%,23%,7%,9%,0%,0%,9%,"Esposito, Michael Pa",
CE,2010,3,Statics,34%,27%,20%,2%,9%,0%,0%,7%,"Hossain, MD Akhter",
CE,2010,4,Statics,15%,22%,27%,12%,15%,0%,0%,10%,"Sternhagen, Melissa",
CE,2010,5,Statics,70%,16%,9%,0%,2%,0%,0%,2%,"Yasmin, Nighat",
CE,2010,6,Statics,44%,23%,3%,10%,8%,0%,0%,13%,"Esposito, Michael Pa",
CE,2010,7,Statics,18%,12%,18%,12%,24%,0%,0%,18%,"Cousins, Thomas Edfo",
CE,2060,1,Structural Mechanics,19%,47%,19%,13%,3%,0%,0%,0%,"Nielson, Bryant G",
CE,2060,2,Structural Mechanics,22%,44%,27%,3%,2%,0%,0%,2%,"Nielson, Bryant G",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 14 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CE,2080,1,Dynamics,32%,43%,23%,0%,0%,0%,0%,2%,"Sternhagen, Melissa",
CE,2080,2,Dynamics,20%,59%,14%,4%,0%,0%,0%,2%,"Sternhagen, Melissa",
CE,2080,3,Dynamics,15%,63%,15%,3%,0%,0%,0%,5%,"Sternhagen, Melissa",
CE,2550,1,Geomatics,25%,42%,22%,6%,1%,0%,0%,4%,"Sarasua, Wayne A",
CE,3010,1,Structural Analysis,22%,30%,22%,16%,10%,0%,0%,0%,"Csernak, Stephen F",
CE,3110,1,Transportation Engr,22%,51%,21%,1%,0%,0%,0%,4%,"Sarasua, Wayne A",
CE,3210,1,Geotechnical Engineering,44%,47%,9%,0%,0%,0%,0%,0%,"Juang, Charng-hsein",
CE,3210,2,Geotechnical Engineering,30%,30%,28%,10%,3%,0%,0%,0%,"Juang, Charng-hsein",
CE,3310,1,Constr Engr & Mgmnt,28%,36%,26%,8%,0%,0%,0%,2%,"Burati, James L",
CE,3410,1,Intro to Fluid Mech,15%,41%,29%,7%,5%,0%,0%,2%,"Kaye, Nigel Gregory",
CE,3420,1,Hydraulics & Hydro,12%,39%,27%,9%,3%,0%,0%,9%,"Khan, Abdul A",
CE,3420,2,Hydraulics & Hydro,50%,38%,10%,0%,0%,0%,0%,3%,"Mishra, Ashok",
CE,3510,1,Civil Engineering Materials,33%,56%,5%,5%,2%,0%,0%,0%,"Rangaraju, Prasada R",
CE,3520,1,Econ Eval of Proj,35%,23%,20%,15%,5%,0%,0%,2%,"Huang, Yongxi",
CE,3520,2,Econ Eval of Proj,53%,31%,14%,2%,0%,0%,0%,0%,"Putman, Bradley J",
CE,3530,1,Professional Seminar,92%,6%,1%,0%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,4010,1,Matrix Str Analysis,8%,50%,0%,8%,17%,0%,0%,17%,"Nielson, Bryant G",
CE,4020,1,Reinfor Con Design,42%,36%,16%,4%,2%,0%,0%,0%,"Ross, Brandon E",
CE,4040,1,Masonry Struct Des,45%,27%,18%,0%,9%,0%,0%,0%,Atamturktur Russcher,
CE,4110,1,Roadway Geo Design,47%,47%,5%,0%,0%,0%,0%,0%,"Ogle, Jennifer H",
CE,4120,1,Urban Transport Plan,43%,29%,21%,0%,7%,0%,0%,0%,"Chowdhury, Mashrur A",
CE,4210,1,Geotechnical Design,26%,57%,11%,6%,0%,0%,0%,0%,"Ravichandran, Nadara",
CE,4330,1,Const Plan & Sched,39%,42%,15%,1%,1%,0%,0%,1%,"Nilsson, R Kent",
CE,4340,1,Const Est Proj Cont,57%,36%,0%,7%,0%,0%,0%,0%,"Piratla, Kalyan Ram",
CE,4470,1,Stormwater Managemnt,36%,52%,8%,0%,0%,0%,0%,4%,"Kaye, Nigel Gregory",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 15 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CE,4590,1,Capstone Design Proj,52%,44%,5%,0%,0%,0%,0%,0%,"Csernak, Stephen F",
CE,4590,100,Capstone Design Proj,75%,25%,0%,0%,0%,0%,0%,0%,"Putman, Bradley J",
CE,6010,1,Matrix Str Analysis,29%,52%,14%,0%,5%,0%,0%,0%,"Nielson, Bryant G",
CE,6040,1,Masonry Struct Des,75%,25%,0%,0%,0%,0%,0%,0%,Atamturktur Russcher,
CE,6210,1,Geotechnical Design,78%,22%,0%,0%,0%,0%,0%,0%,"Ravichandran, Nadara",
CE,6330,1,Const Plan & Sched,83%,11%,6%,0%,0%,0%,0%,0%,"Nilsson, R Kent",
CE,8040,1,Prestressed Concrete,49%,41%,10%,0%,0%,0%,0%,0%,"Ross, Brandon E",
CE,8080,1,Earthquake Engr,94%,6%,0%,0%,0%,0%,0%,0%,"Pang, Weichiang",
CE,8250,1,Geotech Equake Engr,45%,55%,0%,0%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,8270,1,Spec Cements & Concr,64%,29%,0%,0%,0%,0%,0%,7%,"Rangaraju, Prasada R",
CE,8530,1,Apps in Traffic En,50%,50%,0%,0%,0%,0%,0%,0%,"Chowdhury, Mashrur A",
CE,8930,2,Selec Topics in C E - Construc,80%,20%,0%,0%,0%,0%,0%,0%,"Burati, James L",
CE,9910,19,Doctoral Dissertation Research,0%,0%,0%,0%,0%,80%,20%,0%,"Klotz, Leidy E",
CH,1010,1,General Chemistry,9%,23%,30%,20%,12%,0%,0%,6%,"Kreider-Mueller, Ava",
CH,1010,2,General Chemistry,7%,21%,30%,20%,14%,0%,0%,8%,"Kreider-Mueller, Ava",
CH,1010,3,General Chemistry,17%,29%,28%,11%,10%,0%,0%,5%,"Taylor, Dennis F",
CH,1010,4,General Chemistry,10%,19%,25%,25%,13%,0%,0%,8%,"Thrasher, Joseph Stu",
CH,1010,400,General Chemistry (ONLINE),21%,19%,36%,8%,13%,0%,0%,3%,"Schvaneveldt, Stephe",
CH,1020,1,General Chemistry,20%,25%,20%,18%,8%,0%,0%,10%,"Wilson, Christopher",
CH,1020,2,General Chemistry,19%,26%,26%,12%,4%,0%,0%,14%,"Wilson, Christopher",
CH,1020,3,General Chemistry,29%,38%,25%,3%,1%,0%,0%,3%,"Taylor, Dennis F",
CH,1020,4,General Chemistry,25%,42%,22%,6%,3%,0%,0%,3%,"Taylor, Dennis F",
CH,1020,5,General Chemistry,15%,39%,31%,7%,4%,0%,0%,4%,"Geiculescu, Olt E",
CH,1020,7,General Chemistry,21%,53%,16%,6%,2%,0%,0%,3%,"Rillings, Kenneth Wi",
CH,1020,8,General Chemistry,23%,40%,26%,6%,2%,0%,0%,3%,"Rillings, Kenneth Wi",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 16 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CH,1020,9,General Chemistry,24%,41%,23%,5%,5%,0%,0%,2%,"Kreider-Mueller, Ava",
CH,1020,10,General Chemistry,21%,42%,32%,4%,2%,0%,0%,0%,"Rillings, Kenneth Wi",
CH,1020,11,General Chemistry (CH majors),55%,18%,24%,0%,0%,0%,0%,3%,"Schvaneveldt, Stephe",
CH,1020,12,General Chemistry (CLUE),36%,50%,7%,2%,0%,0%,0%,5%,"Christensen, Kenneth",
CH,1020,51,General Chemistry (HON),86%,14%,0%,0%,0%,0%,0%,0%,"Schvaneveldt, Stephe",H
CH,1020,52,General Chemistry (HON),60%,32%,4%,0%,0%,0%,0%,4%,"Hwu, Shiou-jyh",H
CH,1050,1,Chem in Context I,27%,45%,24%,3%,0%,0%,0%,1%,"Hickman, Thomas D",
CH,1060,1,Chem in Context II,36%,61%,0%,0%,4%,0%,0%,0%,"Geiculescu, Olt E",
CH,1060,2,Chem in Context II,32%,53%,11%,0%,0%,0%,0%,5%,"Geiculescu, Olt E",
CH,1520,1,Chem Commun I,83%,2%,2%,0%,0%,0%,0%,13%,"Marcus, Richard K",
CH,2010,1,Survey of Organic Chemistry,37%,26%,19%,10%,4%,0%,0%,3%,"Houjeiry, Tania Issa",
CH,2020,1,Surv of Organic Chemistry Lab,60%,33%,0%,0%,7%,0%,0%,0%,"O'Connor, Sean",
CH,2020,2,Surv of Organic Chemistry Lab,53%,29%,12%,0%,0%,0%,0%,6%,"O'Connor, Sean",
CH,2020,3,Surv of Organic Chemistry Lab,71%,18%,0%,6%,0%,0%,0%,6%,"O'Connor, Sean",
CH,2050,1,Intro Inorg Chem,54%,29%,17%,0%,0%,0%,0%,0%,"Pennington, William",
CH,2230,1,Organic Chemistry,23%,30%,12%,12%,17%,0%,0%,7%,"Schroeder, Jacob D",
CH,2230,2,Organic Chemistry,44%,27%,14%,6%,3%,0%,0%,6%,"Schroeder, Jacob D",
CH,2230,3,Organic Chemistry,35%,33%,8%,7%,11%,0%,0%,7%,"Schroeder, Jacob D",
CH,2240,1,Organic Chemistry,39%,43%,12%,5%,0%,0%,0%,1%,"Houjeiry, Tania Issa",
CH,2240,2,Organic Chemistry,29%,57%,9%,3%,2%,0%,0%,0%,"Hickman, Thomas D",
CH,2240,3,Organic Chemistry,22%,39%,24%,10%,2%,0%,0%,4%,"Hickman, Thomas D",
CH,2240,4,Organic Chemistry,37%,26%,9%,12%,7%,0%,0%,9%,"Smith, Rhett C",
