Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CPSC,9500,5,New PhD Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sorber, Jacob M",
CPSC,9910,22,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Luo, Feng",
CRP,8010,1,Planning Process & Legal F,50%,38%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dyckman, Caitlin",
CRP,8030,2,Quan Analysis for Planners,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Morris, Eric A",
CRP,8080,1,Land Use and Compreh Pla,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramos Santiago, Luis",
,,,,,,,,,,,,,,,,E,
CRP,8940,1,Professional Planning Semi,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Nocks, Barry C",
CSM,2010,1,Structures I,20%,30%,20%,13%,7%,0%,0%,10%,0%,0%,0%,0%,"Clarke, Shima N",
CSM,2010,401,Structures I,24%,35%,18%,6%,6%,0%,0%,12%,0%,0%,0%,0%,"Clarke, Shima N",
CSM,2030,1,Mats & Meth of Const,84%,8%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,2030,401,Mats & Meth of Const,5%,60%,20%,5%,0%,0%,0%,10%,0%,0%,0%,0%,"Lucas, Jason D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 44 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,2040,401,Cont Documents,54%,36%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coffey, Robert",
,,,,,,,,,,,,,,,,Dawson,
CSM,2050,1,Mats & Methods II,38%,43%,14%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Cayla L",
CSM,2050,401,Mats & Methods II,19%,50%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Cayla L",
CSM,2060,1,Construction Science Work,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gauthier, Richard",
,,,,,,,,,,,,,,,,William,
CSM,2060,2,Construction Science Work,55%,36%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gauthier, Richard",
,,,,,,,,,,,,,,,,William,
CSM,2060,401,Construction Science Work,47%,27%,7%,13%,0%,0%,0%,7%,0%,0%,0%,0%,"Gauthier, Richard",
,,,,,,,,,,,,,,,,William,
CSM,2070,1,Construction Industry Semi,73%,20%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Fuduric, Thomas",
,,,,,,,,,,,,,,,,George,
CSM,2070,401,Construction Industry Semi,73%,13%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Fuduric, Thomas",
,,,,,,,,,,,,,,,,George,
CSM,3040,1,Environmental Systems I,17%,53%,20%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Burgett, Joseph",
,,,,,,,,,,,,,,,,Michael,
CSM,3040,401,Environmental Systems I,0%,38%,25%,21%,13%,0%,0%,4%,0%,0%,0%,0%,"Burgett, Joseph",
,,,,,,,,,,,,,,,,Michael,
CSM,3050,1,Environmental Systems II,81%,12%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,3050,401,Environmental Systems II,67%,27%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,3060,1,Emerging Tech in Construc,87%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3060,401,Emerging Tech in Construc,72%,11%,6%,6%,6%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3070,401,Sustainable Construction,61%,22%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3510,1,Construction Estimating,29%,54%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
,,,,,,,,,,,,,,,,Ehsan,
CSM,3510,401,Construction Estimating,39%,33%,17%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Bhattacharya, Arup",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 45 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,3520,1,Const Scheduling,38%,54%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bausman, Dennis C",
CSM,3520,401,Const Scheduling,24%,35%,29%,12%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Craig N",
CSM,3530,401,Const Estimating II,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harden, Anthony",
,,,,,,,,,,,,,,,,Dwayne,
CSM,4110,401,Safety in Bldg Const,77%,11%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Corley, Nicholas L",
CSM,4500,401,Construction Internship,57%,36%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Jackson, Nathaniel M",
CSM,4530,1,Construction Project Mgm,44%,44%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bausman, Dennis C",
CSM,4530,401,Construction Project Mgm,67%,14%,0%,14%,5%,0%,0%,0%,0%,0%,0%,0%,"Malone, Bryan W",
CSM,4540,1,Construction Capstone,38%,62%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Vivek",
CSM,4610,1,Const Econ Seminar,70%,7%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nove-Josserand,",
,,,,,,,,,,,,,,,,Catherine Jackson,
CSM,4610,401,Const Econ Seminar,60%,36%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Nove-Josserand,",
,,,,,,,,,,,,,,,,Catherine Jackson,
CSM,6310,401,Residential Constr Practice,40%,40%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,8520,1,Const Mgmt Research,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
,,,,,,,,,,,,,,,,Ehsan,
CSM,8610,401,Constr Control/CII Best Pra,81%,13%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Sharma, Vivek",
CSM,8650,1,Project Management,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R",
CSM,8650,401,Project Management,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R",
CU,1000,52,Clemson Connect,0%,0%,0%,0%,0%,82%,18%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,53,Clemson Connect,0%,0%,0%,0%,0%,86%,14%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,54,Clemson Connect,0%,0%,0%,0%,0%,81%,17%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,57,Clemson Connect,0%,0%,0%,0%,0%,84%,16%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,58,Clemson Connect,0%,0%,0%,0%,0%,83%,16%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,59,Clemson Connect,0%,0%,0%,0%,0%,78%,21%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,60,Clemson Connect,0%,0%,0%,0%,0%,75%,24%,1%,0%,0%,0%,0%,"Whorton, Susan S",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 46 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CU,1000,61,Clemson Connect,0%,0%,0%,0%,0%,78%,22%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,62,Clemson Connect,0%,0%,0%,0%,0%,73%,27%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,63,Clemson Connect,0%,0%,0%,0%,0%,74%,25%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,64,Clemson Connect,0%,0%,0%,0%,0%,75%,24%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,65,Clemson Connect,0%,0%,0%,0%,0%,69%,30%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,66,Clemson Connect,0%,0%,0%,0%,0%,75%,24%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,67,Clemson Connect,0%,0%,0%,0%,0%,81%,19%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,69,Clemson Connect,0%,0%,0%,0%,0%,67%,31%,2%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,70,Clemson Connect,0%,0%,0%,0%,0%,64%,35%,1%,1%,0%,0%,0%,"Whorton, Susan S",
CU,1000,71,Clemson Connect,0%,0%,0%,0%,0%,50%,50%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1010,6,University Success Skills,56%,11%,0%,0%,17%,0%,0%,17%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1010,9,University Success Skills,42%,11%,16%,5%,16%,0%,0%,11%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1010,11,University Success Skills,58%,21%,5%,0%,16%,0%,0%,0%,0%,0%,0%,0%,"Babb, Bryn",
,,,,,,,,,,,,,,,,Zimmermann,
CU,1110,4,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,5,Intro Supplemental Instruc,0%,0%,0%,0%,0%,85%,8%,8%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,10,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,11,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Rachel K",
DANC,1300,1,Tap Dance I,83%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,1400,1,Jazz Dance I,80%,8%,0%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Hosler, Cheryl L",
DPA,3070,1,Method 3d Production,39%,13%,9%,0%,9%,0%,0%,30%,0%,0%,0%,0%,"Florencio Da Costa,",
,,,,,,,,,,,,,,,,Rodney,
DPA,4000,1,Tech Foundations I,38%,44%,13%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Li, Xiang",
DPA,4020,1,Visual Found of Digital Pro,60%,10%,0%,0%,0%,0%,0%,30%,0%,0%,0%,0%,"Summey, Anthony K",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 47 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
DPA,8070,843,3D Modeling and Animatio,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Florencio Da Costa,",
,,,,,,,,,,,,,,,,Rodney,
DSA,8010,401,Statistical Methods I,50%,23%,0%,0%,13%,0%,0%,13%,0%,0%,0%,0%,"Kunkel, Deborah",
,,,,,,,,,,,,,,,,Elizabeth,
DSA,8030,401,Intro to Statistical Computi,74%,3%,0%,0%,9%,0%,0%,12%,3%,0%,0%,0%,"Breazel, Ellen Hepfer",
DSA,8640,2,Programming for Data Scie,62%,10%,0%,0%,10%,0%,0%,17%,0%,0%,0%,0%,"Kim, Hongki",
ECAS,1990,101,CI LEAD Forward I,80%,13%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Putman, Bradley J",
ECAS,1990,102,CI - LEAD Forward I,54%,46%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Putman, Bradley J",
ECAS,1990,301,CI - PEER/WISE Exp Semina,95%,0%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, Jordon",
,,,,,,,,,,,,,,,,Anthony Stowe,
ECAS,2990,201,CI CU Eng for Dev Countrie,94%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,2990,401,CI -Foundations in UG Rese,67%,17%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Allard, Cora M",
ECAS,2990,402,CI-Foundations in UG Rese,50%,25%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allard, Cora M",
ECAS,3990,201,CI-CU Eng for Dev Countrie,92%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,3990,402,CI SPECTRA Traffic Eng Stu,75%,0%,13%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Shen, Jiayun",
ECAS,4990,201,CI-CU Eng for Dev Countrie,95%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Vaughn, David E",
ECE,2010,1,Logic and Computing Devic,37%,38%,14%,5%,3%,0%,0%,4%,0%,0%,0%,0%,"Raza, Hassan",
ECE,2020,1,Electric Circuits I,25%,27%,28%,10%,6%,0%,0%,3%,0%,0%,0%,0%,"Harrell, William R",
ECE,2070,1,Basic Electrical Engineering,43%,22%,21%,6%,4%,0%,0%,5%,0%,0%,0%,0%,"Osterberg, Jeffrey",
,,,,,,,,,,,,,,,,Andrew,
ECE,2070,2,Basic Electrical Engineering,22%,29%,12%,6%,20%,0%,0%,10%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,2070,3,Basic Electrical Engineering,49%,36%,8%,4%,1%,0%,0%,1%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,3,Basic Electrical Engr Lab,90%,0%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,5,Basic Electrical Engr Lab,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 48 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2080,7,Basic Electrical Engr Lab,89%,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,10,Basic Electrical Engr Lab,80%,0%,0%,5%,10%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,12,Basic Electrical Engr Lab,71%,0%,0%,0%,0%,0%,0%,29%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,15,Basic Electrical Engr Lab,74%,5%,11%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,1,Logic & Computing Devices,75%,0%,0%,8%,0%,0%,0%,8%,8%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,6,Logic & Computing Devices,83%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,10,Logic & Computing Devices,83%,0%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,12,Logic & Computing Devices,80%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,1,Electrical Engineering Lab I,75%,10%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,2,Electrical Engineering Lab I,65%,20%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,3,Electrical Engineering Lab I,63%,16%,5%,0%,0%,0%,0%,16%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,5,Electrical Engineering Lab I,85%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,6,Electrical Engineering Lab I,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,8,Electrical Engineering Lab I,55%,20%,15%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 49 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2110,10,Electrical Engineering Lab I,45%,18%,18%,0%,9%,0%,0%,0%,9%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,1,Electrical Engineering Lab I,56%,13%,13%,0%,13%,0%,0%,6%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,5,Electrical Engineering Lab I,50%,33%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2220,1,Syst Prog Concept,24%,17%,14%,14%,17%,0%,0%,14%,0%,0%,0%,0%,"Reid, William J",
ECE,2230,1,Comp Sys Eng,14%,25%,25%,9%,7%,0%,0%,20%,0%,0%,0%,0%,"Russell, Harlan B",
ECE,2620,1,Electric Circuits II,47%,29%,5%,8%,3%,0%,0%,8%,0%,0%,0%,0%,"Dong, Liang",
ECE,2720,1,Comp Organization,15%,5%,38%,21%,13%,0%,0%,8%,0%,0%,0%,0%,"Reid, William J",
ECE,2730,2,Computer Organization La,47%,20%,13%,0%,7%,0%,0%,13%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2730,3,Computer Organization La,50%,44%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2990,10,CI: Coffee Can Radar,83%,0%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Chapa, Joseph",
,,,,,,,,,,,,,,,,Overlin,
ECE,3110,1,Electrical Engineering Lab I,73%,20%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,4,Electrical Engineering Lab I,71%,7%,7%,0%,14%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,7,Electrical Engineering Lab I,73%,13%,0%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3120,1,Electrical Engineering Lab I,85%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3120,2,Electrical Engineering Lab I,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3170,1,Rand Signal Analysis,21%,22%,21%,19%,13%,0%,0%,5%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,1,Electronics I,16%,29%,19%,16%,18%,0%,0%,2%,0%,0%,0%,0%,"Hubbard, Stephen J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 50 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,3200,2,Electronics I (HON),50%,25%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hubbard, Stephen J",H
ECE,3210,1,Electronics II,43%,35%,11%,3%,0%,0%,0%,8%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3220,2,Intro Operating Sys,24%,18%,18%,0%,12%,0%,0%,6%,24%,0%,0%,0%,"Sorber, Jacob M",
ECE,3270,1,Dig Comp Design,12%,24%,24%,4%,4%,0%,0%,32%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,3300,1,Signals & Systems,22%,23%,32%,12%,8%,0%,0%,3%,1%,0%,0%,0%,"Baum, Carl W",
ECE,3300,2,Signals & Systems (HON),64%,21%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Groff, Richard E",H
ECE,3520,1,Programming Systems,41%,41%,6%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Ligon, Walter B",
ECE,3600,1,Elect Power Engr,25%,8%,25%,17%,14%,0%,0%,11%,0%,0%,0%,0%,"Brahma, Sukumar",
,,,,,,,,,,,,,,,,Makarand,
ECE,3710,1,Microcontr Interface,26%,41%,21%,4%,5%,0%,0%,4%,0%,0%,0%,0%,"Reid, William J",
ECE,3720,2,Micro Int Lab,50%,25%,0%,0%,8%,0%,0%,17%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,3,Micro Int Lab,33%,33%,8%,8%,8%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,4,Micro Int Lab,67%,17%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,6,Micro Int Lab,75%,0%,0%,8%,0%,0%,0%,17%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,8,Micro Int Lab,58%,0%,0%,17%,8%,0%,0%,17%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,11,Micro Int Lab,75%,8%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3800,1,Electromagnetics,49%,36%,10%,3%,1%,0%,0%,1%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3810,1,Field Waves & Ckts,42%,15%,24%,0%,3%,0%,0%,15%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,4040,1,Semiconductor Devices,36%,36%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson",
,,,,,,,,,,,,,,,,Douglas,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 51 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,4090,1,Intr to Linear Control Syste,77%,20%,1%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,4180,1,Power Syst Analysis,25%,25%,33%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Hadidi, Ramtin",
ECE,4270,1,Communication Systems,38%,32%,14%,6%,4%,0%,0%,4%,1%,0%,0%,0%,"Afghah, Fatemeh",
ECE,4310,1,Intro to Computer Vision,60%,32%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hoover, Adam W",
ECE,4420,1,Knowledge Engineering,76%,12%,3%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Wu, Yongkai",
ECE,4490,1,Comp Ntwrk Security,25%,8%,17%,0%,0%,0%,0%,50%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,4610,1,Fundamentals of Solar Ene,78%,19%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4670,1,Intro to Dig Sig Pro,20%,40%,20%,0%,7%,0%,0%,13%,0%,0%,0%,0%,"Gowdy, John N",
ECE,4710,1,Electrific of Transportation,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4730,1,Intro Parallel Sys,47%,24%,12%,0%,12%,0%,0%,6%,0%,0%,0%,0%,"Ligon, Walter B",
ECE,4950,1,Int Sys Design I,98%,1%,0%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,4960,1,Int Sys Design II,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Raza, Hassan",
ECE,4990,1,CI: Robotic Sys Research,78%,11%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Reid, William J",
ECE,4990,9,CI: AI Security & Privacy,63%,0%,0%,0%,0%,0%,0%,38%,0%,0%,0%,0%,"Lao, Yingjie",
ECE,6040,1,Semiconductor Devices,50%,30%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson",
